device_id,latitude,longitude,elevation,provider,global_group,available_RAM,unit_price_available_RAM,available_Storage,unit_price_available_Storage,available_vCPU,unit_price_available_vCPU,available_GPU,unit_price_available_GPU,available_TPU,unit_price_available_TPU
9014393,-24.924548,152.27405,29.0,OPTUS,2,41,0.15,26273,0.25,25,15.0,3,120.0,1,210.0
9014416,-31.949818,115.904643,,OPTUS,1,38,1.0,13182,0.9,17,15.0,2,120.0,1,200.0
9014419,-27.984611,152.993459,46.0,OPTUS,1,44,1.0,29572,0.9,29,15.0,2,120.0,1,200.0
9014432,-16.821392,145.624274,359.0,OPTUS,1,37,1.0,44276,0.9,10,15.0,3,120.0,1,200.0
9014446,-41.107,146.824469,,TELSTRA,3,64,0.003,42848,0.1,24,15.0,2,150.0,1,240.0
9014447,-27.998061,152.683716,,TELSTRA,1,61,1.3,33395,1.1,12,15.0,3,120.0,1,200.0
9014451,-38.430859,144.970747,,TELSTRA,1,45,1.3,46813,1.1,10,15.0,3,120.0,1,200.0
9014452,-12.43789,130.948891,,OPTUS,1,39,1.0,24487,0.9,11,15.0,2,120.0,1,200.0
9014453,-36.364202,145.424862,,TELSTRA,1,40,1.3,26187,1.1,9,15.0,2,120.0,1,200.0
9014454,-36.398912,145.397081,,TELSTRA,1,38,1.3,31870,1.1,18,15.0,3,120.0,1,200.0
9014455,-33.3366,115.659813,,TELSTRA,1,39,1.3,33014,1.1,14,15.0,3,120.0,1,200.0
9014456,-31.878663,115.859756,,TELSTRA,1,46,1.3,31644,1.1,10,15.0,3,120.0,1,200.0
9014457,-31.941643,115.937106,,TELSTRA,1,24,1.3,15369,1.1,10,15.0,2,120.0,1,200.0
9014458,-23.177951,118.78702,,TELSTRA,1,37,1.3,32803,1.1,25,15.0,2,120.0,1,200.0
9014459,-28.915251,121.329859,,TELSTRA,1,37,1.3,20698,1.1,15,15.0,3,120.0,1,200.0
9014466,-16.876795,145.578426,421.0,OPTUS,2,40,0.15,18926,0.25,17,15.0,2,120.0,1,210.0
9014467,-33.832199,151.222877,,TELSTRA,1,59,1.3,30835,1.1,20,15.0,3,120.0,1,200.0
9014472,-35.26724,138.542296,78.0,OPTUS,1,31,1.0,13268,0.9,20,15.0,3,120.0,1,200.0
9014482,-34.398956,119.378026,,OPTUS,1,33,1.0,27409,0.9,27,15.0,3,120.0,1,200.0
9014483,-31.696464,115.851983,55.0,OPTUS,2,36,0.15,42534,0.25,21,15.0,3,120.0,1,210.0
9014484,-31.660415,115.944031,67.0,OPTUS,1,47,1.0,33678,0.9,10,15.0,2,120.0,1,200.0
9014485,-32.676901,116.699954,376.0,OPTUS,1,51,1.0,22169,0.9,18,15.0,3,120.0,1,200.0
9014487,-24.815031,152.462101,1.0,OPTUS,1,50,1.0,15843,0.9,8,15.0,2,120.0,1,200.0
9014488,-37.768056,144.930423,,OPTUS,2,40,0.15,49587,0.25,26,15.0,3,120.0,1,210.0
9014493,-31.95372,115.844805,51.0,VODAFONE,3,48,0.001,13558,0.05,10,15.0,3,120.0,1,200.0
9014494,-31.95489,115.849457,9.0,VODAFONE,3,32,0.001,16185,0.05,25,15.0,3,120.0,1,200.0
9014514,-30.274403,153.097544,,OPTUS,2,61,0.15,44676,0.25,10,15.0,3,120.0,1,210.0
9014515,-27.308819,152.966847,,OPTUS,1,64,1.0,43977,0.9,27,15.0,2,120.0,1,200.0
9014516,-27.474807,153.15716,,OPTUS,2,62,0.15,23994,0.25,26,15.0,3,120.0,1,210.0
9014517,-37.654007,145.029673,,OPTUS,1,42,1.0,15175,0.9,23,15.0,3,120.0,1,200.0
9014518,-28.790815,114.670056,27.0,OPTUS,1,63,1.0,13890,0.9,16,15.0,2,120.0,1,200.0
9014524,-36.491108,144.633936,,OPTUS,3,55,0.005,19723,0.08,19,15.0,3,140.0,1,200.0
9014530,-24.460576,148.634731,220.0,OPTUS,1,50,1.0,37250,0.9,15,15.0,3,120.0,1,200.0
9014534,-17.501813,146.073103,,OPTUS,1,63,1.0,41265,0.9,15,15.0,2,120.0,1,200.0
9014541,-12.426131,130.877228,27.0,VODAFONE,2,50,0.18,27646,0.35,26,15.0,3,120.0,1,200.0
9014542,-30.623495,148.968925,210.0,OPTUS,2,17,0.15,36187,0.25,21,15.0,2,120.0,1,210.0
9014543,-30.351161,148.879971,159.0,OPTUS,1,26,1.0,27817,0.9,11,15.0,2,120.0,1,200.0
9014548,-27.391765,153.011184,,OPTUS,1,18,1.0,48232,0.9,13,15.0,3,120.0,1,200.0
9014549,-16.90426,145.747245,,OPTUS,1,23,1.0,34157,0.9,21,15.0,2,120.0,1,200.0
9014550,-27.86477,153.318438,,OPTUS,2,30,0.15,16967,0.25,19,15.0,3,120.0,1,210.0
9014551,-27.700903,153.209079,,OPTUS,1,42,1.0,21745,0.9,22,15.0,2,120.0,1,200.0
9014552,-27.741101,153.352443,2.0,OPTUS,2,58,0.15,37341,0.25,22,15.0,2,120.0,1,210.0
9014553,-27.364607,153.024388,,OPTUS,1,37,1.0,18686,0.9,14,15.0,3,120.0,1,200.0
9014554,-27.904944,153.317386,,OPTUS,1,24,1.0,32096,0.9,30,15.0,3,120.0,1,200.0
9014557,-25.282072,152.738872,,OPTUS,1,55,1.0,33786,0.9,22,15.0,3,120.0,1,200.0
9014562,-25.51312,152.041538,,OPTUS,1,22,1.0,41453,0.9,21,15.0,3,120.0,1,200.0
9014563,-26.520419,147.995534,,OPTUS,1,37,1.0,13834,0.9,20,15.0,3,120.0,1,200.0
9014564,-25.005717,152.208951,45.0,OPTUS,1,60,1.0,34607,0.9,12,15.0,2,120.0,1,200.0
9014565,-25.340807,152.593479,23.0,OPTUS,1,24,1.0,42947,0.9,17,15.0,2,120.0,1,200.0
9014566,-27.466708,152.047566,299.0,OPTUS,1,36,1.0,38570,0.9,22,15.0,2,120.0,1,200.0
9014567,-27.469822,151.947153,,OPTUS,1,18,1.0,19691,0.9,20,15.0,2,120.0,1,200.0
9014568,-27.427399,151.89079,,OPTUS,1,49,1.0,17199,0.9,19,15.0,2,120.0,1,200.0
9014569,-19.305697,146.739141,14.0,OPTUS,2,36,0.15,22169,0.25,26,15.0,3,120.0,1,210.0
9014570,-23.414464,150.599838,19.0,OPTUS,1,22,1.0,22191,0.9,16,15.0,2,120.0,1,200.0
9014571,-24.872195,152.27196,10.0,OPTUS,1,27,1.0,28910,0.9,14,15.0,2,120.0,1,200.0
9014572,-24.822614,152.463873,,OPTUS,2,29,0.15,14686,0.25,27,15.0,3,120.0,1,210.0
9014573,-23.424576,144.114781,188.0,TELSTRA,1,51,1.3,13604,1.1,24,15.0,3,120.0,1,200.0
9014577,-38.516472,143.889906,568.0,TELSTRA,1,62,1.3,26993,1.1,23,15.0,3,120.0,1,200.0
9014579,-26.179152,152.061492,,OPTUS,1,41,1.0,26953,0.9,19,15.0,2,120.0,1,200.0
9014581,-25.951156,152.979575,22.0,OPTUS,1,31,1.0,23358,0.9,21,15.0,2,120.0,1,200.0
9014583,-19.325076,146.745621,78.0,OPTUS,1,39,1.0,41903,0.9,9,15.0,2,120.0,1,200.0
9014584,-34.685099,150.838175,,TELSTRA,1,31,1.3,27926,1.1,14,15.0,2,120.0,1,200.0
9014585,-25.561272,119.300781,,TELSTRA,1,48,1.3,43713,1.1,9,15.0,3,120.0,1,200.0
9014586,-33.42476,149.617584,,TELSTRA,1,46,1.3,34742,1.1,17,15.0,3,120.0,1,200.0
9014587,-37.782447,144.9127,,TELSTRA,1,61,1.3,40015,1.1,21,15.0,2,120.0,1,200.0
9014588,-17.966311,122.219473,,TELSTRA,1,32,1.3,34021,1.1,27,15.0,3,120.0,1,200.0
9014591,-27.07979,153.106568,,TELSTRA,1,53,1.3,19380,1.1,21,15.0,2,120.0,1,200.0
9014592,-27.20141,153.005908,,TELSTRA,1,56,1.3,41833,1.1,17,15.0,2,120.0,1,200.0
9014608,-41.039325,144.671207,76.0,OPTUS,1,37,1.0,34947,0.9,12,15.0,2,120.0,1,200.0
9014611,-37.815296,144.958369,,OPTUS,1,40,1.0,34038,0.9,23,15.0,3,120.0,1,200.0
9014618,-28.914742,150.757881,,OPTUS,2,52,0.15,33146,0.25,10,15.0,2,120.0,1,210.0
9014619,-38.014079,145.322,,OPTUS,1,61,1.0,26701,0.9,29,15.0,3,120.0,1,200.0
9014628,-31.95518,115.858563,,VODAFONE,1,61,1.5,32952,1.25,28,15.0,3,120.0,1,200.0
9014632,-37.938856,145.233396,,VODAFONE,1,33,1.5,41822,1.25,21,15.0,2,120.0,1,200.0
9014635,-27.984778,153.425809,,VODAFONE,1,64,1.5,32054,1.25,30,15.0,3,120.0,1,200.0
9014636,-33.909722,151.226679,,OPTUS,2,60,0.15,12853,0.25,12,15.0,2,120.0,1,210.0
9014638,-30.951953,149.074416,298.0,OPTUS,1,59,1.0,22015,0.9,18,15.0,2,120.0,1,200.0
9014645,-37.992579,145.04178,,OPTUS,1,49,1.0,16140,0.9,12,15.0,2,120.0,1,200.0
9014647,-37.851231,144.707167,,OPTUS,1,56,1.0,31861,0.9,24,15.0,3,120.0,1,200.0
9014670,-33.745098,150.954177,,TELSTRA,1,49,1.3,26306,1.1,21,15.0,3,120.0,1,200.0
9014675,-30.109848,148.973582,164.0,OPTUS,1,23,1.0,12587,0.9,31,15.0,2,120.0,1,200.0
9014676,-17.817453,145.958112,135.0,OPTUS,1,61,1.0,20024,0.9,25,15.0,3,120.0,1,200.0
9014736,-33.129986,151.619822,,OPTUS,2,29,0.15,26094,0.25,26,15.0,3,120.0,1,210.0
9014737,-35.016217,149.279205,591.0,OPTUS,1,30,1.0,39000,0.9,27,15.0,3,120.0,1,200.0
9014747,-34.223384,138.008979,22.0,OPTUS,2,35,0.15,34868,0.25,10,15.0,3,120.0,1,210.0
9014756,-24.293905,151.780008,39.0,OPTUS,1,21,1.0,28191,0.9,21,15.0,3,120.0,1,200.0
9014762,-35.236709,136.971904,6.0,OPTUS,2,32,0.15,18141,0.25,30,15.0,3,120.0,1,210.0
9014763,-38.029476,145.34652,,OPTUS,1,30,1.0,19645,0.9,21,15.0,3,120.0,1,200.0
9014764,-35.113677,137.161747,82.0,OPTUS,1,32,1.0,49366,0.9,29,15.0,3,120.0,1,200.0
9014769,-35.913861,137.547689,41.0,OPTUS,1,62,1.0,49101,0.9,12,15.0,2,120.0,1,200.0
9014775,-33.629593,115.394447,0.0,OPTUS,2,44,0.15,47442,0.25,15,15.0,3,120.0,1,210.0
9014776,-33.585946,115.526486,18.0,OPTUS,1,19,1.0,40146,0.9,10,15.0,3,120.0,1,200.0
9014782,-38.471309,145.944123,,OPTUS,1,30,1.0,20789,0.9,26,15.0,3,120.0,1,200.0
9014784,-34.254871,137.773228,223.0,OPTUS,1,31,1.0,20669,0.9,15,15.0,2,120.0,1,200.0
9014801,-27.08082,152.962179,,TELSTRA,1,58,1.3,48108,1.1,16,15.0,3,120.0,1,200.0
9014802,-37.968618,145.031349,,TELSTRA,1,51,1.3,14830,1.1,24,15.0,3,120.0,1,200.0
9014803,-32.805389,151.490191,,TELSTRA,3,36,0.003,20714,0.1,10,15.0,3,150.0,1,240.0
9014804,-30.295931,153.092808,,TELSTRA,1,48,1.3,16638,1.1,11,15.0,3,120.0,1,200.0
9014808,-34.707317,138.561121,10.0,OPTUS,1,42,1.0,42120,0.9,21,15.0,2,120.0,1,200.0
9014814,-41.476243,147.14296,,OPTUS,1,54,1.0,16710,0.9,22,15.0,2,120.0,1,200.0
9014815,-35.05291,138.867511,,OPTUS,1,19,1.0,37438,0.9,22,15.0,3,120.0,1,200.0
9014816,-27.599992,152.803631,,OPTUS,1,50,1.0,30989,0.9,16,15.0,3,120.0,1,200.0
9014818,-41.661288,147.252396,167.0,VODAFONE,1,61,1.5,27554,1.25,29,15.0,3,120.0,1,200.0
9014821,-35.101471,138.633565,,OPTUS,1,44,1.0,17973,0.9,13,15.0,3,120.0,1,200.0
9014822,-33.520963,138.415878,316.0,OPTUS,1,17,1.0,33353,0.9,27,15.0,3,120.0,1,200.0
9014833,-35.809583,137.531539,27.0,OPTUS,3,55,0.005,17170,0.08,26,15.0,3,140.0,1,200.0
9014836,-34.374319,137.677574,188.0,OPTUS,1,23,1.0,23040,0.9,13,15.0,3,120.0,1,200.0
9014844,-34.628166,137.721913,149.0,OPTUS,1,33,1.0,36344,0.9,12,15.0,2,120.0,1,200.0
9014846,-42.967821,147.314088,28.0,OPTUS,3,58,0.005,30759,0.08,26,15.0,2,140.0,1,200.0
9014849,-34.276786,146.027673,,TELSTRA,1,60,1.3,49772,1.1,9,15.0,2,120.0,1,200.0
9014850,-33.823749,150.921146,,TELSTRA,1,57,1.3,23426,1.1,30,15.0,3,120.0,1,200.0
9014851,-36.141051,144.728136,,TELSTRA,2,32,0.12,22641,0.3,23,15.0,3,130.0,1,200.0
9014852,-22.798861,150.137361,,TELSTRA,2,35,0.12,13348,0.3,9,15.0,2,130.0,1,200.0
9014853,-35.215207,149.333221,,TELSTRA,1,59,1.3,45557,1.1,26,15.0,3,120.0,1,200.0
9014861,-32.160463,115.845945,,MACQUARIE,1,43,0.2,19073,0.5,29,15.0,3,120.0,1,200.0
9014874,-35.144254,149.0906,857.0,OPTUS,1,29,1.0,22093,0.9,10,15.0,3,120.0,1,200.0
9014875,-33.793248,150.789319,,OPTUS,1,34,1.0,32249,0.9,11,15.0,3,120.0,1,200.0
9014876,-33.886581,151.183866,,OPTUS,2,62,0.15,26297,0.25,16,15.0,2,120.0,1,210.0
9014877,-34.359053,150.480464,586.0,OPTUS,1,33,1.0,17461,0.9,31,15.0,3,120.0,1,200.0
9014878,-37.793296,144.948199,,TELSTRA,1,36,1.3,34235,1.1,30,15.0,2,120.0,1,200.0
9014879,-27.49491,152.957268,,TELSTRA,1,33,1.3,22843,1.1,13,15.0,2,120.0,1,200.0
9014880,-27.523209,151.854588,,TELSTRA,1,53,1.3,35790,1.1,13,15.0,2,120.0,1,200.0
9014881,-27.5568,152.339688,,TELSTRA,2,59,0.12,39191,0.3,14,15.0,2,130.0,1,200.0
9014885,-27.54604,152.128987,,TELSTRA,1,46,1.3,36654,1.1,28,15.0,3,120.0,1,200.0
9014886,-31.452781,152.912582,22.0,OPTUS,2,50,0.15,15683,0.25,21,15.0,3,120.0,1,210.0
9014890,-31.659905,115.706697,,TELSTRA,1,62,1.3,29097,1.1,10,15.0,3,120.0,1,200.0
9014891,-31.724734,115.749237,30.0,TELSTRA,1,36,1.3,44721,1.1,30,15.0,3,120.0,1,200.0
9014902,-39.928928,143.860548,,OPTUS,1,48,1.0,28959,0.9,29,15.0,2,120.0,1,200.0
9014903,-41.044179,145.855623,75.0,OPTUS,2,34,0.15,27725,0.25,29,15.0,3,120.0,1,210.0
9014905,-36.771708,144.269591,,OPTUS,2,21,0.15,37749,0.25,14,15.0,3,120.0,1,210.0
9014906,-34.950049,138.686004,,OPTUS,1,39,1.0,18084,0.9,20,15.0,3,120.0,1,200.0
9014912,-33.866591,151.216016,,VODAFONE,1,31,1.5,42986,1.25,15,15.0,2,120.0,1,200.0
9014945,-18.743592,146.580487,,OPTUS,2,28,0.15,24576,0.25,22,15.0,3,120.0,1,210.0
9014948,-35.11942,147.12881,,TELSTRA,1,40,1.3,37175,1.1,29,15.0,2,120.0,1,200.0
9014949,-42.896892,147.459582,,TELSTRA,1,50,1.3,41665,1.1,13,15.0,2,120.0,1,200.0
9014950,-34.186244,142.133061,,TELSTRA,1,38,1.3,25055,1.1,14,15.0,2,120.0,1,200.0
9014951,-34.299386,146.031123,,TELSTRA,1,25,1.3,14508,1.1,28,15.0,2,120.0,1,200.0
9014952,-41.075942,145.914252,,TELSTRA,1,58,1.3,33729,1.1,16,15.0,3,120.0,1,200.0
9014956,-29.431783,115.004468,15.0,OPTUS,1,44,1.0,13506,0.9,18,15.0,2,120.0,1,200.0
9014980,-20.449916,118.596484,,TELSTRA,1,24,1.3,42294,1.1,16,15.0,2,120.0,1,200.0
9014981,-20.451948,118.596505,19.0,TELSTRA,1,56,1.3,35463,1.1,21,15.0,3,120.0,1,200.0
9014987,-31.667171,117.231091,,OPTUS,1,42,1.0,24033,0.9,22,15.0,3,120.0,1,200.0
9014988,-34.088867,117.292508,,OPTUS,2,29,0.15,48384,0.25,23,15.0,3,120.0,1,210.0
9014989,-37.81631,144.964351,,OPTUS,1,18,1.0,13656,0.9,22,15.0,3,120.0,1,200.0
9015000,-25.512992,152.042006,122.0,OPTUS,2,26,0.15,34392,0.25,17,15.0,3,120.0,1,210.0
9015001,-29.595895,152.593991,367.0,OPTUS,1,22,1.0,40606,0.9,28,15.0,3,120.0,1,200.0
9015041,-27.466415,153.030148,,OPTUS,1,63,1.0,42001,0.9,25,15.0,2,120.0,1,200.0
9015086,-26.739065,150.624995,,TELSTRA,3,17,0.003,43606,0.1,19,15.0,3,150.0,1,240.0
9015087,-23.517062,150.382937,,TELSTRA,1,24,1.3,19687,1.1,17,15.0,3,120.0,1,200.0
9015088,-27.18229,152.928428,,TELSTRA,1,59,1.3,34563,1.1,9,15.0,3,120.0,1,200.0
9015089,-24.488104,150.577555,,TELSTRA,1,23,1.3,46052,1.1,19,15.0,3,120.0,1,200.0
9015090,-32.573378,119.738342,,TELSTRA,2,27,0.12,16365,0.3,26,15.0,2,130.0,1,200.0
9015091,-20.837493,148.654444,,TELSTRA,1,17,1.3,16129,1.1,25,15.0,3,120.0,1,200.0
9015092,-25.285718,152.487747,,TELSTRA,1,19,1.3,41792,1.1,12,15.0,2,120.0,1,200.0
9015093,-37.819517,144.95561,,TELSTRA,1,34,1.3,48837,1.1,20,15.0,3,120.0,1,200.0
9015098,-28.517304,153.545343,13.0,OPTUS,1,39,1.0,23454,0.9,14,15.0,3,120.0,1,200.0
9015099,-27.543708,152.134049,,OPTUS,1,45,1.0,21655,0.9,25,15.0,3,120.0,1,200.0
9015100,-23.877065,151.210029,74.0,OPTUS,2,23,0.15,21990,0.25,11,15.0,3,120.0,1,210.0
9015101,-19.292714,146.722896,,OPTUS,1,18,1.0,42429,0.9,29,15.0,2,120.0,1,200.0
9015102,-26.765927,153.100753,13.0,OPTUS,1,60,1.0,41090,0.9,10,15.0,3,120.0,1,200.0
9015108,-31.459799,149.952078,375.0,OPTUS,1,52,1.0,17819,0.9,10,15.0,3,120.0,1,200.0
9015112,-27.639226,152.74797,,OPTUS,1,45,1.0,35061,0.9,9,15.0,3,120.0,1,200.0
9015118,-34.589991,138.593407,,TELSTRA,1,39,1.3,20820,1.1,13,15.0,3,120.0,1,200.0
9015121,-33.439775,149.169341,968.0,OPTUS,1,59,1.0,28638,0.9,12,15.0,3,120.0,1,200.0
9015125,-31.034176,151.054637,,TELSTRA,2,60,0.12,35255,0.3,15,15.0,3,130.0,1,200.0
9015126,-33.868749,151.196907,,TELSTRA,1,63,1.3,17559,1.1,23,15.0,2,120.0,1,200.0
9015177,-26.365741,152.869834,,OPTUS,1,47,1.0,43066,0.9,12,15.0,3,120.0,1,200.0
9015178,-33.882499,151.201229,,OPTUS,1,44,1.0,19011,0.9,12,15.0,3,120.0,1,200.0
9015179,-33.868546,151.205954,,OPTUS,1,38,1.0,45970,0.9,12,15.0,3,120.0,1,200.0
9015180,-33.868067,151.205262,,OPTUS,1,63,1.0,45165,0.9,9,15.0,2,120.0,1,200.0
9015203,-27.761461,153.227577,,TELSTRA,1,19,1.3,48543,1.1,26,15.0,3,120.0,1,200.0
9015204,-27.157129,152.947766,,OPTUS,1,23,1.0,20125,0.9,9,15.0,3,120.0,1,200.0
9015205,-27.318147,153.057915,,OPTUS,1,19,1.0,17090,0.9,14,15.0,3,120.0,1,200.0
9015225,-42.865747,147.651231,62.0,OPTUS,2,26,0.15,41032,0.25,19,15.0,3,120.0,1,210.0
9015226,-41.78414,145.533224,,OPTUS,1,42,1.0,38388,0.9,19,15.0,3,120.0,1,200.0
9015234,-31.082256,150.923887,,TELSTRA,1,36,1.3,21806,1.1,23,15.0,3,120.0,1,200.0
9015235,-27.474801,153.026367,,TELSTRA,1,49,1.3,33675,1.1,16,15.0,2,120.0,1,200.0
9015244,-23.75555,133.885183,,TELSTRA,1,47,1.3,27762,1.1,9,15.0,2,120.0,1,200.0
9015247,-27.962501,153.387239,,OPTUS,1,32,1.0,22521,0.9,20,15.0,2,120.0,1,200.0
9015248,-37.684885,144.581154,,OPTUS,2,47,0.15,14113,0.25,23,15.0,3,120.0,1,210.0
9015249,-33.7324,150.781227,0.0,TELSTRA,1,27,1.3,33852,1.1,18,15.0,2,120.0,1,200.0
9015259,-17.383692,145.374508,,OPTUS,1,55,1.0,30159,0.9,16,15.0,3,120.0,1,200.0
9015260,-20.058932,147.278394,44.0,OPTUS,1,58,1.0,44803,0.9,17,15.0,2,120.0,1,200.0
9015278,-37.786873,144.913262,,OPTUS,1,17,1.0,26342,0.9,14,15.0,2,120.0,1,200.0
9015295,-33.886342,151.192938,,OPTUS,1,39,1.0,26954,0.9,26,15.0,3,120.0,1,200.0
9015298,-12.400429,130.915464,,TELSTRA,1,56,1.3,26584,1.1,17,15.0,3,120.0,1,200.0
9015348,-34.475211,150.883681,12.0,OPTUS,1,54,1.0,24510,0.9,12,15.0,2,120.0,1,200.0
9015349,-33.878935,151.177238,,OPTUS,2,47,0.15,33459,0.25,12,15.0,3,120.0,1,210.0
9015359,-28.176784,153.545367,4.0,OPTUS,1,28,1.0,14933,0.9,27,15.0,3,120.0,1,200.0
9015360,-27.368039,152.991159,,OPTUS,1,35,1.0,25922,0.9,12,15.0,3,120.0,1,200.0
9015386,-32.825441,151.695045,4.0,OPTUS,3,58,0.005,34469,0.08,26,15.0,3,140.0,1,200.0
9015387,-31.669899,152.744219,,TELSTRA,1,43,1.3,39249,1.1,16,15.0,2,120.0,1,200.0
9015388,-26.285241,149.71207,373.0,TELSTRA,2,54,0.12,43008,0.3,25,15.0,3,130.0,1,200.0
9015389,-37.438095,145.430522,,TELSTRA,1,50,1.3,17083,1.1,16,15.0,3,120.0,1,200.0
9015390,-31.634331,117.718549,,TELSTRA,3,29,0.003,36592,0.1,15,15.0,3,150.0,1,240.0
9015391,-38.084318,145.572731,,TELSTRA,1,28,1.3,42183,1.1,13,15.0,3,120.0,1,200.0
9015392,-38.252099,146.578492,,TELSTRA,1,30,1.3,21843,1.1,25,15.0,3,120.0,1,200.0
9015393,-35.23851,138.653159,,TELSTRA,1,45,1.3,47728,1.1,29,15.0,3,120.0,1,200.0
9015394,-37.711405,144.7418,,TELSTRA,1,61,1.3,44465,1.1,23,15.0,3,120.0,1,200.0
9015395,-33.927748,151.140407,,TELSTRA,1,40,1.3,13355,1.1,14,15.0,2,120.0,1,200.0
9015396,-37.817386,144.96123,,TELSTRA,1,43,1.3,42133,1.1,18,15.0,3,120.0,1,200.0
9015399,-31.941162,115.841715,,OPTUS,2,61,0.15,20094,0.25,22,15.0,3,120.0,1,210.0
9015406,-33.992004,151.146442,,OPTUS,1,64,1.0,37238,0.9,10,15.0,3,120.0,1,200.0
9015418,-31.909806,115.869996,,OPTUS,1,32,1.0,39118,0.9,18,15.0,3,120.0,1,200.0
9015433,-33.81303,151.031298,,OPTUS,1,28,1.0,44705,0.9,22,15.0,3,120.0,1,200.0
9015434,-35.320745,149.148287,,OPTUS,1,17,1.0,17718,0.9,28,15.0,3,120.0,1,200.0
9015435,-35.414184,149.130989,,OPTUS,1,41,1.0,13060,0.9,12,15.0,3,120.0,1,200.0
9015436,-12.465458,130.847121,,OPTUS,2,64,0.15,30108,0.25,10,15.0,2,120.0,1,210.0
9015437,-12.398464,130.889447,,OPTUS,1,27,1.0,12707,0.9,16,15.0,3,120.0,1,200.0
9015449,-30.485227,151.669358,,TELSTRA,1,32,1.3,48457,1.1,24,15.0,3,120.0,1,200.0
9015450,-16.873371,145.754949,,OPTUS,1,18,1.0,31508,0.9,19,15.0,3,120.0,1,200.0
9015452,-32.243191,148.619278,,TELSTRA,1,28,1.3,20552,1.1,12,15.0,3,120.0,1,200.0
9015460,-17.699041,146.05627,51.0,OPTUS,1,19,1.0,37375,0.9,21,15.0,3,120.0,1,200.0
9015461,-27.559689,151.959657,605.0,OPTUS,1,47,1.0,39208,0.9,25,15.0,2,120.0,1,200.0
9015476,-38.370529,144.842362,,OPTUS,1,33,1.0,30669,0.9,29,15.0,2,120.0,1,200.0
9015485,-38.313968,145.136809,,TELSTRA,1,40,1.3,46081,1.1,19,15.0,2,120.0,1,200.0
9015488,-36.424109,148.615934,,TELSTRA,1,45,1.3,17030,1.1,20,15.0,2,120.0,1,200.0
9015489,-34.331586,146.032653,,TELSTRA,1,36,1.3,46352,1.1,20,15.0,3,120.0,1,200.0
9015490,-33.8169,150.964112,47.0,VODAFONE,1,54,1.5,16825,1.25,25,15.0,3,120.0,1,200.0
9015492,-27.617661,152.72552,,OPTUS,1,44,1.0,21081,0.9,25,15.0,2,120.0,1,200.0
9015493,-27.630821,151.941652,,OPTUS,1,21,1.0,41446,0.9,17,15.0,2,120.0,1,200.0
9015496,-19.424057,146.830429,98.0,OPTUS,1,62,1.0,31877,0.9,9,15.0,3,120.0,1,200.0
9015499,-29.866859,150.571557,289.0,TELSTRA,2,48,0.12,38644,0.3,24,15.0,3,130.0,1,200.0
9015500,-12.427074,130.899475,,OPTUS,1,23,1.0,47933,0.9,30,15.0,3,120.0,1,200.0
9015542,-35.391802,138.61602,339.0,VODAFONE,1,39,1.5,18530,1.25,17,15.0,3,120.0,1,200.0
9015559,-33.697942,150.55202,,MACQUARIE,1,17,0.2,43844,0.5,28,15.0,3,120.0,1,200.0
9015570,-34.932465,138.551954,,OPTUS,1,32,1.0,34669,0.9,19,15.0,2,120.0,1,200.0
9015573,-33.870119,151.209187,,TELSTRA,1,35,1.3,30965,1.1,14,15.0,3,120.0,1,200.0
9015574,-33.731189,150.830077,,TELSTRA,1,50,1.3,27346,1.1,10,15.0,3,120.0,1,200.0
9015613,-27.626306,152.872204,,OPTUS,1,51,1.0,30209,0.9,13,15.0,3,120.0,1,200.0
9015614,-30.750232,121.470069,,OPTUS,1,35,1.0,44571,0.9,15,15.0,3,120.0,1,200.0
9015616,-37.701094,144.756886,,OPTUS,1,24,1.0,16332,0.9,20,15.0,3,120.0,1,200.0
9015617,-27.593811,153.229719,38.0,OPTUS,1,59,1.0,17937,0.9,31,15.0,3,120.0,1,200.0
9015632,-37.841543,144.93177,,OPTUS,1,62,1.0,46632,0.9,28,15.0,3,120.0,1,200.0
9015642,-27.744749,153.221643,,OPTUS,1,53,1.0,24290,0.9,32,15.0,3,120.0,1,200.0
9015643,-21.175222,149.063378,47.0,OPTUS,1,25,1.0,16345,0.9,30,15.0,3,120.0,1,200.0
9015660,-37.852897,145.14929,,TELSTRA,1,48,1.3,15047,1.1,27,15.0,3,120.0,1,200.0
9015661,-27.878471,153.402047,,TELSTRA,2,20,0.12,39757,0.3,20,15.0,3,130.0,1,200.0
9015662,-17.517129,146.003363,,TELSTRA,1,60,1.3,24305,1.1,32,15.0,2,120.0,1,200.0
9015663,-12.526829,131.111965,,TELSTRA,1,53,1.3,12754,1.1,20,15.0,3,120.0,1,200.0
9015664,-27.47296,153.048867,,TELSTRA,1,52,1.3,28860,1.1,16,15.0,2,120.0,1,200.0
9015666,-37.817487,144.96615,,TELSTRA,1,62,1.3,41967,1.1,26,15.0,3,120.0,1,200.0
9015670,-22.167996,117.982998,,TELSTRA,1,32,1.3,41235,1.1,14,15.0,3,120.0,1,200.0
9015675,-21.981864,118.838563,,TELSTRA,1,56,1.3,30180,1.1,11,15.0,3,120.0,1,200.0
9015677,-32.027678,150.832701,,TELSTRA,2,64,0.12,22008,0.3,13,15.0,3,130.0,1,200.0
9015681,-41.095111,145.888212,,TELSTRA,1,38,1.3,39400,1.1,32,15.0,3,120.0,1,200.0
